1.318450000000000091e-03,3.469842650000000361e+00,-1.562715000000000076e-01,-1.848698000000000008e-01,7.776020000000000154e-02,-3.298758999999999997e-01,-1.193571099999999996e+00,2.591728999999999838e-01
6.359820000000000403e-03,3.587031350000000174e+00,-9.199380000000000057e-02,9.814499999999999613e-02,-1.837019999999999972e-02,-1.055955999999999978e-01,-1.893040000000000000e-02,1.233577999999999064e-01
3.636344670000000168e+00,3.449088349999999803e+00,9.783509999999999429e-02,2.605199999999999738e-01,-5.043745000000000589e-01,-7.464170000000001082e-01,5.753994000000000053e-01,-3.082514000000000087e-01
-4.100800000000000040e-04,3.388088950000000210e+00,5.562782000000000560e-01,3.368378000000000205e-01,-1.023172999999999999e-01,8.941889999999999561e-02,-6.742000999999999689e-01,-2.965929999999999955e-02
5.860330000000000400e-03,3.459227100000000110e+00,4.663943999999999868e-01,-2.654076000000000213e-01,-2.767682000000000198e-01,3.823160999999999921e-01,2.213835999999999027e-01,-1.572489999999999999e-01
-2.044439999999999799e-03,3.480827800000000138e+00,-2.260446999999999873e-01,-1.509666000000000063e-01,2.601624000000000159e-01,5.925417000000000600e-01,8.934258999999999951e-01,4.335402999999999896e-01
6.812809999999999873e-03,3.571879850000000189e+00,-4.713534999999999808e-01,3.428698000000000023e-01,-3.637552000000000008e-01,-9.843349000000000126e-01,-2.955437000000000203e-01,-3.018498000000000014e-01
3.536940000000000136e-03,3.478378049999999888e+00,-6.873012000000000565e-01,-3.653764999999999930e-01,1.320660100000000003e+00,6.474613999999999647e-01,-7.573723999999999457e-01,4.142520000000000230e-02
2.431870000000000039e-03,3.424042449999999960e+00,-3.821014999999999828e-01,5.558729999999990207e-02,2.117752999999999997e-01,3.021478999999999138e-01,-4.885912000000000033e-01,2.081156000000000117e-01
4.903079999999999765e-03,3.494548800000000455e+00,5.168915000000000592e-01,3.645419999999999910e-02,-3.993630000000000235e-01,-2.869129000000000262e-01,-1.482844000000000106e-01,1.272439999999999960e-01
2.611880000000000018e-03,3.458583350000000056e+00,5.788088000000000122e-01,1.821755999999999931e-01,-2.701282999999999879e-01,-6.822348000000000301e-01,2.415298999999999918e-01,-3.968358000000000163e-01
1.013280000000000083e-03,3.551179150000000284e+00,1.111984000000000028e-01,-1.196146000000000015e-01,5.123257999999999424e-01,2.021431999999999951e-01,-8.116126000000000174e-01,3.636598999999999804e-01
3.707711699999999944e+00,3.436517700000000453e+00,-7.685419999999999752e-02,-1.423000999999999017e-01,-6.186999999999999791e-03,-5.703807000000000738e-01,-9.907006999999999897e-01,-4.124998999999999749e-01
3.610839840000000134e+00,3.451490399999999958e+00,1.116037000000000001e-01,1.478672000000000042e-01,-7.111191999999999513e-01,-4.426955999999999114e-01,-1.907300000000000011e-03,-3.045677999999999996e-01
4.435780000000000278e-03,3.481471550000000192e+00,-2.054929999999998980e-01,6.273979999999999835e-02,3.414272999999999891e-01,1.141250099999999934e+00,1.021218299999999912e+00,9.917020000000000002e-02
2.503399999999999918e-04,3.472244750000000213e+00,-1.851319999999999910e-01,-4.014969999999989936e-02,7.379769999999998831e-01,1.344418499999999961e+00,-1.837074799999999897e+00,3.841758000000000117e-01
4.119870000000000303e-03,3.459155550000000190e+00,9.326929999999999943e-02,-8.890629999999999367e-02,-3.705025000000000124e-01,6.438971000000000000e-01,1.323461999999999972e-01,7.373452000000000339e-01
3.354549999999999980e-03,3.577733049999999970e+00,1.945256999999999958e-01,-2.801399999999999897e-03,-6.345509999999999762e-01,-1.794516999999999918e+00,9.633064000000000071e-01,-1.161563399999999913e+00
6.973699999999999994e-04,3.500080099999999916e+00,2.379059999999998953e-01,2.141356000000000093e-01,-1.731753000000000042e-01,4.216430000000000178e-02,-4.609704000000000024e-01,2.133849999999999983e-02
4.514459999999999654e-03,3.470623500000000305e+00,-4.292000000000000242e-04,-2.543568999999999969e-01,4.108548000000000200e-01,-3.480314999999999936e-01,-1.869320899999999952e+00,5.118608000000000047e-01
1.199250000000000012e-03,3.478390000000000093e+00,-7.436990999999999463e-01,-5.326866999999999575e-01,3.299475000000000047e-01,1.152277000000000023e-01,-3.940463000000000160e-01,5.750298999999999827e-01
1.876349999999999936e-03,3.494745500000000060e+00,-9.884952999999999657e-01,1.652479000000000031e-01,9.198307999999999485e-01,1.121532900000000055e+00,1.721322500000000089e+00,1.103640000000000038e-01
5.700590000000000171e-03,3.476166749999999972e+00,3.302100000000000174e-02,4.466891000000000056e-01,-8.388041999999999998e-01,1.098120200000000102e+00,-8.609413999999999678e-01,5.800247000000000597e-01
3.641911749999999781e+00,3.454518300000000153e+00,-8.467439999999999689e-02,-5.278229999999999311e-01,7.895349999999999868e-01,-4.825114999999999821e-01,-8.383154999999999912e-01,-4.054309999999999858e-02
2.125381999999999966e-02,3.436720349999999868e+00,4.687070999999999876e-01,-4.239798000000000178e-01,6.772517999999999594e-01,-1.064312499999999995e+00,2.765893999999999853e-01,-1.727103999999999862e-01
4.435780000000000278e-03,3.486835950000000128e+00,4.319667999999999841e-01,3.855108999999999897e-01,-3.277301999999999160e-01,-6.027221999999999857e-01,6.868123999999999896e-01,-3.881931000000000132e-01
-2.726319999999999959e-03,3.510874500000000342e+00,-2.537727000000000177e-01,-2.609371999999999803e-01,-4.857779999999999737e-02,6.003260999999999736e-01,-1.151764400000000022e+00,3.674864999999999937e-01
3.997090000000000018e-03,3.560698050000000059e+00,-3.734588999999999825e-01,-4.582047000000000203e-01,8.800267999999999979e-01,3.880023999999999140e-01,-8.362173999999999996e-01,9.386778000000000066e-01
3.435609999999999966e-03,3.492420899999999939e+00,-1.574873999999999996e-01,-8.805989999999999651e-02,-4.106640999999999764e-01,-1.132845899999999961e+00,-2.155299999999999924e-02,1.424551000000000012e-01
-9.417999999999999614e-05,3.442877549999999509e+00,-2.908710000000000115e-02,2.067804000000000031e-01,-1.495956999999999981e-01,-7.743835000000000024e-01,1.302480699999999825e+00,-5.700587999999999766e-01
4.699230000000000421e-03,3.490257249999999978e+00,-8.320331999999999173e-01,-3.271340999999999832e-01,2.714515000000000122e-01,1.365899999999999892e-01,-3.452419999999999933e-01,3.097295999999999938e-01
3.408190000000000178e-03,3.488785050000000165e+00,5.301951999999999776e-01,-3.148912999999999851e-01,5.684137000000000217e-01,-3.159285000000000010e-01,4.413485999999999798e-01,2.548695000000000266e-01
3.021960000000000184e-03,3.455168000000000017e+00,-3.476976999999999984e-01,3.502369999999999789e-02,-7.933379999999999599e-02,-5.752802000000000193e-01,7.635355000000000336e-01,-1.020670000000000049e-01
4.676103999999999677e-02,3.455150150000000142e+00,1.213788999999999979e-01,3.346199999999999869e-02,6.143332000000000237e-01,6.180167000000000854e-01,-1.151560000000000084e-02,3.155707999999999847e-01
3.662141559999999796e+00,3.417402500000000121e+00,-8.586644999999999417e-01,-2.673267999999999756e-01,5.831838000000000299e-01,6.515740999999999339e-01,-5.649089999999999945e-01,3.940700999999999787e-01
2.521279999999999875e-03,3.559392700000000076e+00,2.363204999999999889e-01,9.713170000000000137e-02,-8.491874000000000366e-01,5.771994999999999765e-01,2.928019000000000038e-01,2.716898999999999842e-01
1.448389999999999921e-03,3.487044549999999798e+00,-1.264786699999999930e+00,-1.311778999999999862e-01,-8.078810000000000158e-02,-4.197239999999999860e-01,-5.242705000000000837e-01,3.618955999999999840e-01
3.647800000000000088e-03,3.467673050000000146e+00,-8.080125000000000224e-01,-2.157689999999999955e-02,2.602695999999999898e-01,-1.068120000000000007e-02,-9.740828999999999738e-01,3.647799999999899907e-03
1.494880000000000080e-03,3.489977099999999943e+00,-7.568359000000000059e-01,-1.404524000000000050e-01,8.800030000000000352e-02,-8.808369999999990374e-02,8.320331999999999173e-01,4.143709999999999755e-02
2.790690000000000184e-03,3.494364000000000026e+00,1.802324999999999899e-01,6.777049999999999741e-02,2.866387000000000240e-01,-2.289771999999999919e-01,4.435300999999999827e-01,-1.186489999999998934e-01
5.214210000000000372e-03,3.488910199999999850e+00,-5.776643999999999668e-01,-3.464219999999999799e-02,4.983782999999999963e-01,-3.254175000000000262e-01,4.275918000000000219e-01,-2.862220000000000042e-02
3.875490000000000098e-03,3.526979700000000051e+00,-4.712223999999999857e-01,-2.396703000000000028e-01,5.066400000000000417e-03,3.310083999999999804e-01,-6.976485000000000047e-01,1.821280000000000121e-01
2.443789999999999938e-03,3.446173649999999977e+00,-1.023721700000000068e+00,-2.523899000000000004e-01,1.663207999999999909e-01,-3.765105999999999731e-01,-6.778598000000000123e-01,1.384734999999999994e-01
3.868340000000000060e-03,3.484529250000000467e+00,-7.169962000000000835e-01,-1.655101999999999962e-01,-2.067326999999999915e-01,4.032492999999999772e-01,1.889229000000000047e-01,6.744859999999999745e-02
3.624063730000000039e+00,3.445500149999999984e+00,-6.702780999999999878e-01,-8.980040000000000244e-02,6.896018999999999899e-01,-6.437062999999999535e-01,8.527278999999999831e-01,-1.810192999999999941e-01
-2.864313099999999945e-01,3.415280600000000000e+00,1.965641999999999945e-01,1.282454000000000094e-01,2.841950000000000032e-02,3.135323999999999889e-01,-7.127643000000000173e-01,9.511709999999999610e-02
5.924699999999999758e-03,3.467720749999999796e+00,-9.040475000000000039e-01,-2.504230000000000067e-01,2.969383999999999912e-01,-9.003042999999999463e-01,-5.568266000000000604e-01,1.099347999999999992e-01
-2.384190000000000007e-03,3.475111699999999804e+00,-2.516149999999999776e-01,-1.249789999999998957e-01,-5.468010999999999289e-01,7.607460000000000333e-01,1.053416700000000095e+00,1.144051999999999014e-01
-8.737999999999999890e-04,3.454285850000000213e+00,-4.322767000000000137e-01,-1.857757999999999909e-01,5.244019999999999931e-02,1.786422699999999919e+00,-5.266669999999999685e-02,1.622558000000000056e-01
3.851649999999999865e-03,3.450530749999999980e+00,-3.435253999999999808e-01,-3.067260000000000125e-02,1.082921000000000022e+00,8.437630000000000130e-02,-1.461768200000000073e+00,1.314639999999999975e-01
1.763110000000000024e-03,3.475332250000000123e+00,-2.300023999999999957e-01,-1.838325999999999016e-01,1.451014999999999944e-01,1.146697999999999995e+00,9.146214000000000288e-01,3.477931000000000217e-01
3.398659999999999962e-03,3.508538000000000157e+00,-1.586675999999999920e-01,4.033089000000000257e-01,-5.908370000000000566e-01,-1.533830199999999921e+00,2.734900000000000109e-01,-8.364797000000000482e-01
4.549029999999999914e-03,3.539198649999999891e+00,-6.273984999999999701e-01,-2.668737999999999944e-01,3.119469000000000269e-01,-7.032990000000000075e-01,-3.815174000000000065e-01,5.737900999999999696e-01
1.834630000000000071e-03,3.459960200000000263e+00,-3.672360999999998987e-01,-3.430485999999999813e-01,2.057790999999999926e-01,3.003716000000000164e-01,-5.484461999999999948e-01,6.586075000000000124e-01
2.723929999999999841e-03,3.441000000000000281e+00,3.444790999999999825e-01,3.776550000000000046e-02,2.647518999999999845e-01,-2.139926000000000050e-01,1.241087899999999911e+00,3.790860000000000063e-02
3.644177909999999798e+00,3.443247099999999783e+00,-3.244879999999999987e-02,3.361700000000000018e-03,-2.006411999999999918e-01,6.477475000000000316e-01,8.221745000000000303e-01,1.978636000000000006e-01
6.198900000000000026e-04,3.448778400000000133e+00,-8.262514999999999166e-01,-2.832650999999999919e-01,-5.400538000000000283e-01,2.677320999999999729e-01,-1.707136599999999893e+00,4.274725999999999804e-01
3.964900000000000369e-03,3.478819150000000082e+00,-8.254646999999999402e-01,-5.541681999999999997e-01,5.314111999999999725e-01,1.298665999999999987e-01,-7.494330000000000158e-01,1.321315999999999879e-01
4.270079999999999883e-03,3.441607950000000304e+00,-7.004856999999999889e-01,8.559199999999999448e-03,1.082098500000000074e+00,-1.007842999999999822e+00,-5.376340000000000285e-02,-3.529429000000000038e-01
2.028939999999999910e-03,3.469473100000000088e+00,-3.284811999999999732e-01,2.211809000000000136e-01,-2.027153999999999900e-01,7.477164000000000588e-01,2.072691999999999868e-01,2.570391000000000203e-01
1.344680000000000007e-03,3.433012950000000174e+00,5.178213000000000399e-01,8.610489999999999811e-02,-1.025867499999999932e+00,5.186319000000000345e-01,-2.301216000000000095e-01,1.437901999999998959e-01
3.283020000000000209e-03,3.485542549999999906e+00,3.365517000000000092e-01,-4.936933999999998934e-01,3.570079999999999920e-01,-3.388047000000000142e-01,-1.414799700000000104e+00,2.413629999999999942e-01
6.158349999999999935e-03,3.511315600000000092e+00,-1.630901999999999907e-01,6.231069999999999665e-02,3.275156000000000178e-01,1.918792999999998916e-01,1.728320099999999915e+00,-3.050207999999999808e-01
1.791719999999999901e-03,3.466868400000000072e+00,-1.096844999999998932e-01,2.702712999999999921e-01,-4.674199999999999883e-02,5.728010000000000046e-02,9.881020000000000358e-01,-2.731084999999999763e-01
3.935100000000000403e-03,3.501069549999999975e+00,-3.739714999999999012e-01,-2.375603000000000020e-01,4.628419999999999757e-01,6.601690999999999532e-01,-4.386186999999999725e-01,2.726077999999999002e-01
3.691813949999999789e+00,3.432422900000000165e+00,-2.890587000000000018e-01,-7.050039999999989371e-02,2.456068999999999891e-01,-1.260936300000000010e+00,-1.113712800000000058e+00,9.500979999999989434e-02
3.690872189999999886e+00,3.441888099999999895e+00,-2.684950999999999866e-01,2.126931999999999989e-01,-2.273439999999999905e-01,-4.000663999999999887e-01,3.954768000000000172e-01,-2.549889999999990081e-02
6.486180000000000244e-03,3.463083500000000203e+00,-5.263089999999989721e-02,2.859830000000000011e-02,-3.536819999999999964e-01,2.117990999999999902e-01,2.646684999999999732e-01,-3.184795000000000265e-01
4.813669999999999928e-03,3.473418950000000116e+00,-2.299547000000000119e-01,-1.055836999999999054e-01,6.937027000000000054e-01,5.735040000000000138e-01,-2.421140000000000098e-02,-7.443429999999999491e-02
1.953840000000000091e-03,3.472214950000000133e+00,2.134085000000000010e-01,-8.876320000000000043e-02,-3.789424999999999044e-01,1.332378400000000074e+00,-7.247805999999999971e-01,5.614160999999999735e-01
5.556339999999999890e-03,3.446924699999999842e+00,3.210067999999999810e-01,1.113414999999999960e-01,6.284710000000000296e-02,-3.006459999999989974e-02,1.084697199999999917e+00,-4.057879999999999820e-02
2.582070000000000112e-03,3.475838900000000287e+00,-1.071571999999999941e-01,-1.696228999999999931e-01,3.812193999999999861e-01,7.941365000000000229e-01,2.793788999999999856e-01,3.077268999999999144e-01
1.996760000000000201e-03,3.525674350000000068e+00,-4.415274000000000143e-01,-1.428723000000000076e-01,4.702810000000000323e-02,-4.563570000000000126e-01,-2.524850000000000011e-02,-4.074692999999999787e-01
6.343129999999999775e-03,3.513193150000000209e+00,1.167654999999999943e-01,9.150510000000000588e-02,-3.670450000000000101e-02,2.348422999999998928e-01,5.075693000000000010e-01,-1.630068000000000072e-01
1.697539999999999986e-03,3.483474249999999994e+00,7.066010999999999820e-01,3.753424000000000205e-01,-7.219195000000000473e-01,6.014228000000000351e-01,1.011622000000000021e+00,-9.256599999999999551e-02
1.157519999999999990e-03,3.459703900000000054e+00,2.331017999999999979e-01,3.979209999999999692e-02,5.304932999999999454e-01,1.530754600000000076e+00,-9.392262000000000111e-01,7.318257999999999708e-01
3.625956770000000162e+00,3.519147650000000294e+00,3.617047999999999930e-01,2.614259999999999848e-02,-8.104562999999999073e-01,-2.061843999999999899e-01,8.791689999999989513e-02,-3.251910000000000078e-01
-1.591205999999999871e-02,3.429925449999999820e+00,-5.366799999999990328e-02,-1.441835999999999951e-01,5.676749999999999852e-02,-1.943468999999999891e-01,9.456634999999999902e-01,-2.988934999999999786e-01
4.160399999999999862e-03,3.471714249999999780e+00,-2.779722000000000026e-01,1.782417000000000029e-01,-2.579569999999999919e-01,-6.669402000000000941e-01,-5.536079999999989759e-02,-6.640791999999999806e-01
4.894729999999999914e-03,3.462290750000000195e+00,-6.215810999999999975e-01,2.532004999999999950e-01,2.063509999999999997e-02,4.504919999999999758e-02,-9.136438000000000059e-01,5.357264999999999944e-01
3.105399999999999914e-03,3.427010749999999994e+00,-3.370046999999999904e-01,-4.976989999999999886e-02,-5.699400000000000299e-02,-4.002333000000000141e-01,-6.111503000000000352e-01,-2.417683999999999944e-01
4.909039999999999931e-03,3.496503849999999858e+00,-2.461790999999999008e-01,1.028775999999999996e-01,4.561424000000000034e-01,-1.109147099999999941e+00,5.200027999999999873e-01,-2.832054999999999989e-01
3.657339999999999810e-03,3.471124150000000075e+00,-2.139330000000000120e-01,2.828359999999999763e-01,-4.275321999999999734e-01,9.106039999999999690e-01,1.263272799999999751e+00,2.420067999999999941e-01
4.093649999999999893e-03,3.532916300000000120e+00,5.710005999999999693e-01,2.663731999999999767e-01,1.954435999999999951e-01,-6.512284000000000406e-01,-1.007378099999999943e+00,-2.374767999999999879e-01
-1.485350000000000082e-03,3.485280299999999887e+00,2.616639999999999938e-02,-3.494500999999999857e-01,-1.183270999999998935e-01,7.956030000000000046e-02,-3.543257999999999130e-01,-6.647110000000000518e-02
4.358289999999999907e-03,3.458488000000000007e+00,5.124568999999999930e-01,1.698851999999999862e-01,-1.657008999999999010e-01,-9.845137999999999945e-01,6.531834999999999170e-01,-4.264951000000000159e-01
4.840611999999999693e-02,3.563994150000000083e+00,-2.289056999999999897e-01,5.617139999999989919e-02,5.465508000000000033e-01,9.417533999999999628e-01,1.216399699999999973e+00,5.505079999999999696e-02
3.669114110000000206e+00,3.485244499999999856e+00,1.768470000000000042e-01,-4.876849999999999935e-02,1.541380000000000007e-02,1.386761999999999995e-01,-4.441739999999989863e-02,1.491188999999999987e-01
1.740460000000000097e-03,3.518944999999999990e+00,-1.595974000000000004e-01,2.098099999999999878e-03,-4.925012999999999752e-01,5.590919999999999918e-02,1.529573999999999934e-01,3.456116000000000188e-01
4.839900000000000061e-04,3.462260950000000115e+00,1.273441299999999998e+00,7.324456999999999773e-01,-1.812457999999999902e+00,-9.558200999999999503e-01,8.894800999999998847e-01,-1.215839399999999904e+00
2.413989999999999973e-03,3.450411550000000105e+00,7.385849999999999360e-01,3.724812999999999041e-01,-3.971933999999999743e-01,-1.393318000000000056e-01,3.938437000000000188e-01,-5.035043000000000157e-01
5.440709999999999644e-03,3.440326450000000147e+00,7.362246999999999542e-01,-1.917839000000000071e-01,5.708218000000000458e-01,3.799199999999999799e-01,-1.906168499999999932e+00,3.850578999999998975e-01
4.541869999999999935e-03,3.476774699999999996e+00,1.698730000000000032e-02,-9.605879999999999974e-02,-2.769709000000000199e-01,-7.794976000000000127e-01,7.588148000000000115e-01,-3.349304000000000170e-01
4.200940000000000230e-03,3.441363550000000160e+00,2.063154999999999017e-01,5.095123999999999764e-01,-1.956582000000000043e-01,-8.077860000000001151e-01,1.117289100000000035e+00,-5.654693000000000636e-01
5.996229999999999963e-03,3.550124150000000256e+00,-6.806850000000000400e-02,1.352667999999999926e-01,-7.023214999999999320e-01,-3.384351999999999916e-01,-2.655028999999999861e-01,-1.852869999999998962e-01
5.298849999999999914e-03,3.447455150000000135e+00,5.694151000000000629e-01,6.959440000000000071e-02,3.395080999999999793e-01,-8.067488999999999910e-01,-1.032638500000000015e+00,-3.836750999999999912e-01
2.806190000000000073e-03,3.495967400000000058e+00,9.644627999999999535e-01,1.669168000000000041e-01,-3.390908000000000255e-01,-2.917408999999999142e-01,-5.438209000000000515e-01,1.745938999999999963e-01
3.583528999999999964e+00,3.497242950000000405e+00,9.362458999999999643e-01,6.102319999999999967e-02,6.985426000000000135e-01,7.110238000000000946e-01,1.531982400000000188e+00,-1.070976000000000011e-01
-2.292299299999999984e-01,3.480172150000000020e+00,2.717970000000000108e-02,-3.409389999999989929e-02,-4.734278000000000097e-01,8.706808000000000325e-01,-4.090308999999999751e-01,7.200121999999999911e-01
2.200600000000000039e-03,3.559350949999999791e+00,8.181214000000001096e-01,-1.366140000000000063e-02,-1.541380000000000007e-02,-8.924722999999999962e-01,2.615094000000000030e-01,-4.972218999999999944e-01
3.129240000000000146e-03,3.463798750000000037e+00,2.697709999999989977e-02,1.700163000000000091e-01,-2.108454999999999913e-01,-2.149295799999999979e+00,-2.440809999999999924e-01,-8.909822000000000575e-01
3.343819999999999952e-03,3.428292250000000152e+00,1.899361999999999995e-01,2.681971000000000216e-01,-1.309394999999999865e-01,-7.462499999999899769e-03,-1.950263999999999887e-01,-1.343966000000000049e-01
